respondent_id,interview_examination,gender,age_years,age_months_sc_0_2yr,race,six_month_period,age_months_ex_0_19yr,served_active_duty_us,served_active_duty_foreign,born_usa,citizen_usa,time_in_us,education_youth,education,marital_status,pregnant,language_english,household_income
76988,both interview and exam,male,67,NA,asian,1,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,5,married,NA,TRUE,87500
76989,both interview and exam,female,9,NA,black,1,113,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,TRUE,22500
76990,both interview and exam,male,21,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,never_married,NA,TRUE,100000
76991,both interview and exam,female,80,NA,white,2,NA,FALSE,NA,FALSE,TRUE,55,NA,4,married,NA,TRUE,30000
76992,both interview and exam,male,67,NA,other hispanic,1,NA,FALSE,NA,FALSE,TRUE,45,NA,5,married,NA,TRUE,100000
76993,both interview and exam,female,16,NA,black,2,204,NA,NA,TRUE,TRUE,NA,11,NA,NA,NA,TRUE,87500
76994,both interview and exam,female,31,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,living_with_partner,yes,TRUE,NA
76995,both interview and exam,female,15,NA,black,1,182,NA,NA,TRUE,TRUE,NA,8,NA,NA,NA,TRUE,60000
76996,both interview and exam,male,36,NA,mexican american,1,NA,FALSE,NA,FALSE,FALSE,17.5,NA,1,never_married,NA,FALSE,NA
76997,both interview and exam,male,18,NA,other hispanic,2,223,FALSE,NA,TRUE,TRUE,NA,11,NA,NA,NA,TRUE,50000
76998,both interview and exam,female,14,NA,mexican american,1,174,NA,NA,TRUE,TRUE,NA,8,NA,NA,NA,FALSE,NA
76999,both interview and exam,male,19,NA,white,1,235,FALSE,NA,TRUE,TRUE,NA,14,NA,NA,NA,TRUE,100000
77000,both interview and exam,female,55,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,87500
77001,both interview and exam,female,40,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,no,TRUE,22500
77002,both interview and exam,male,16,NA,mexican american,1,196,NA,NA,TRUE,TRUE,NA,9,NA,NA,NA,TRUE,87500
77003,both interview and exam,male,42,NA,asian,2,NA,FALSE,NA,FALSE,FALSE,3,NA,1,married,NA,TRUE,NA
77004,both interview and exam,female,80,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,widowed,NA,TRUE,100000
77005,both interview and exam,male,4,NA,black,1,49,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,30000
77006,both interview and exam,female,34,NA,other hispanic,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,no,TRUE,30000
77007,both interview and exam,female,45,NA,white,1,NA,FALSE,NA,FALSE,TRUE,45,NA,4,married,NA,TRUE,40000
77008,both interview and exam,female,55,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,NA
77009,both interview and exam,male,10,NA,white,1,130,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,TRUE,100000
77010,both interview and exam,male,44,NA,mexican american,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,divorced,NA,TRUE,12500
77011,both interview and exam,female,63,NA,mexican american,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,divorced,NA,TRUE,60000
77012,both interview and exam,male,80,NA,white,2,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,5,married,NA,TRUE,100000
77013,both interview and exam,male,25,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,never_married,NA,TRUE,100000
77014,both interview and exam,female,52,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,never_married,NA,TRUE,50000
77015,interview only,female,67,NA,other hispanic,NA,NA,FALSE,NA,FALSE,TRUE,35,NA,4,married,NA,FALSE,100000
77016,both interview and exam,female,20,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,never_married,no,TRUE,30000
77017,both interview and exam,male,34,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,60000
77018,interview only,female,4,NA,mexican american,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,100000
77019,both interview and exam,female,28,NA,black,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,no,TRUE,30000
77020,both interview and exam,male,47,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,married,NA,TRUE,50000
77021,both interview and exam,male,43,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,NA,TRUE,30000
77022,both interview and exam,male,54,NA,mexican american,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,never_married,NA,TRUE,12500
77023,both interview and exam,female,65,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,widowed,NA,TRUE,60000
77024,both interview and exam,male,25,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,70000
77025,both interview and exam,male,55,NA,asian,2,NA,FALSE,NA,FALSE,FALSE,3,NA,3,married,NA,TRUE,60000
77026,both interview and exam,female,14,NA,mexican american,2,172,NA,NA,TRUE,TRUE,NA,7,NA,NA,NA,TRUE,87500
77027,both interview and exam,male,0,4,black,2,5,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,NA
77028,both interview and exam,male,54,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,living_with_partner,NA,TRUE,7500
77029,both interview and exam,male,48,NA,other hispanic,2,NA,FALSE,NA,FALSE,FALSE,17.5,NA,3,never_married,NA,FALSE,7500
77030,both interview and exam,male,70,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,divorced,NA,TRUE,17500
77031,both interview and exam,male,6,NA,black,1,81,NA,NA,TRUE,TRUE,NA,1,NA,NA,NA,TRUE,7500
77032,both interview and exam,female,57,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,100000
77033,both interview and exam,male,21,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,NA,TRUE,40000
77034,both interview and exam,male,1,23,black,1,24,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,30000
77035,both interview and exam,male,64,NA,black,1,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,4,married,NA,TRUE,50000
77036,both interview and exam,male,12,NA,mexican american,2,153,NA,NA,FALSE,FALSE,3,6,NA,NA,NA,FALSE,22500
77037,both interview and exam,female,9,NA,mexican american,1,113,NA,NA,TRUE,TRUE,NA,2,NA,NA,NA,TRUE,50000
77038,both interview and exam,male,9,NA,other,2,114,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,TRUE,NA
77039,both interview and exam,female,16,NA,mexican american,2,199,NA,NA,TRUE,TRUE,NA,9,NA,NA,NA,TRUE,17500
77040,both interview and exam,female,80,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,50000
77041,both interview and exam,male,73,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,married,NA,TRUE,40000
77042,both interview and exam,male,6,NA,mexican american,1,78,NA,NA,TRUE,TRUE,NA,0,NA,NA,NA,TRUE,30000
77043,both interview and exam,female,60,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,17500
77044,both interview and exam,male,2,NA,black,1,34,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,22500
77045,both interview and exam,male,30,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,divorced,NA,TRUE,17500
77046,both interview and exam,male,62,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,40000
77047,both interview and exam,male,28,NA,other hispanic,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,never_married,NA,TRUE,40000
77048,both interview and exam,female,1,19,white,2,20,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,2500
77049,both interview and exam,female,66,NA,asian,1,NA,FALSE,NA,FALSE,FALSE,3,NA,2,widowed,NA,TRUE,50000
77050,both interview and exam,male,31,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,12500
77051,both interview and exam,female,21,NA,mexican american,2,NA,FALSE,NA,FALSE,FALSE,12.5,NA,3,living_with_partner,no,TRUE,12500
77052,both interview and exam,female,12,NA,other,2,146,NA,NA,TRUE,TRUE,NA,6,NA,NA,NA,TRUE,17500
77053,both interview and exam,male,8,NA,white,2,105,NA,NA,TRUE,TRUE,NA,2,NA,NA,NA,TRUE,22500
77054,both interview and exam,male,54,NA,asian,1,NA,FALSE,NA,FALSE,TRUE,45,NA,5,married,NA,TRUE,100000
77055,both interview and exam,female,45,NA,other,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,17500
77056,interview only,male,16,NA,black,NA,NA,NA,NA,TRUE,TRUE,NA,10,NA,NA,NA,TRUE,30000
77057,both interview and exam,female,80,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,40000
77058,both interview and exam,female,17,NA,mexican american,2,213,FALSE,NA,TRUE,TRUE,NA,11,NA,NA,NA,TRUE,87500
77059,both interview and exam,female,6,NA,black,1,83,NA,NA,TRUE,TRUE,NA,2,NA,NA,NA,TRUE,30000
77060,both interview and exam,female,72,NA,black,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,married,NA,TRUE,NA
77061,both interview and exam,female,3,NA,mexican american,2,47,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,FALSE,30000
77062,both interview and exam,male,1,15,white,2,15,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,50000
77063,both interview and exam,female,69,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,40000
77064,both interview and exam,male,2,NA,white,2,33,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,87500
77065,both interview and exam,male,6,NA,white,2,77,NA,NA,TRUE,TRUE,NA,0,NA,NA,NA,FALSE,22500
77066,both interview and exam,female,62,NA,other hispanic,2,NA,FALSE,NA,FALSE,TRUE,25,NA,1,separated,NA,FALSE,NA
77067,both interview and exam,female,67,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,50000
77068,both interview and exam,male,15,NA,mexican american,1,185,NA,NA,TRUE,TRUE,NA,7,NA,NA,NA,FALSE,40000
77069,interview only,female,0,2,asian,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,100000
77070,both interview and exam,male,30,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,30000
77071,both interview and exam,male,14,NA,asian,2,181,NA,NA,TRUE,TRUE,NA,9,NA,NA,NA,TRUE,70000
77072,both interview and exam,male,70,NA,white,1,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,4,divorced,NA,TRUE,7500
77073,both interview and exam,female,67,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,divorced,NA,TRUE,12500
77074,both interview and exam,male,58,NA,black,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,separated,NA,TRUE,40000
77075,both interview and exam,female,42,NA,black,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,no,TRUE,100000
77076,both interview and exam,male,35,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,87500
77077,both interview and exam,male,50,NA,black,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,separated,NA,TRUE,NA
77078,both interview and exam,female,4,NA,black,1,49,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,30000
77079,both interview and exam,male,2,NA,black,2,27,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,60000
77080,both interview and exam,female,26,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,no,TRUE,12500
77081,both interview and exam,male,67,NA,white,2,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,4,married,NA,TRUE,60000
77082,both interview and exam,female,25,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,no,TRUE,87500
77083,both interview and exam,female,77,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,never_married,NA,TRUE,50000
77084,both interview and exam,female,3,NA,mexican american,1,45,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,FALSE,30000
77085,both interview and exam,female,0,2,asian,1,3,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,17500
77086,both interview and exam,female,12,NA,mexican american,2,156,NA,NA,TRUE,TRUE,NA,8,NA,NA,NA,TRUE,7500
77087,both interview and exam,male,10,NA,black,1,128,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,TRUE,22500
77088,both interview and exam,female,7,NA,mexican american,2,95,NA,NA,TRUE,TRUE,NA,1,NA,NA,NA,TRUE,50000
77089,both interview and exam,male,4,NA,black,1,53,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,2500
77090,both interview and exam,female,43,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,divorced,unable to ascertain,TRUE,50000
77091,both interview and exam,female,31,NA,mexican american,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,no,TRUE,NA
77092,both interview and exam,male,3,NA,white,1,45,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,17500
77093,both interview and exam,female,2,NA,white,2,32,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,30000
77094,both interview and exam,female,57,NA,asian,2,NA,FALSE,NA,FALSE,TRUE,55,NA,5,married,NA,TRUE,60000
77095,both interview and exam,male,46,NA,white,1,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,4,married,NA,TRUE,100000
77096,both interview and exam,female,75,NA,white,1,NA,FALSE,NA,FALSE,TRUE,45,NA,1,widowed,NA,TRUE,12500
77097,both interview and exam,male,25,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,never_married,NA,TRUE,17500
77098,both interview and exam,male,34,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,divorced,NA,TRUE,100000
77099,both interview and exam,male,14,NA,mexican american,1,172,NA,NA,TRUE,TRUE,NA,8,NA,NA,NA,FALSE,17500
77100,both interview and exam,male,63,NA,mexican american,1,NA,FALSE,NA,FALSE,TRUE,45,NA,2,married,NA,FALSE,70000
77101,both interview and exam,female,62,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,87500
77102,both interview and exam,male,12,NA,black,1,150,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,TRUE,22500
77103,both interview and exam,female,53,NA,other hispanic,2,NA,FALSE,NA,FALSE,FALSE,12.5,NA,5,married,NA,FALSE,50000
77104,both interview and exam,female,13,NA,black,2,162,NA,NA,TRUE,TRUE,NA,7,NA,NA,NA,TRUE,40000
77105,both interview and exam,male,76,NA,white,2,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,4,married,NA,TRUE,17500
77106,both interview and exam,male,6,NA,black,1,82,NA,NA,TRUE,TRUE,NA,0,NA,NA,NA,TRUE,12500
77107,both interview and exam,female,7,NA,white,1,93,NA,NA,TRUE,TRUE,NA,0,NA,NA,NA,TRUE,7500
77108,both interview and exam,male,19,NA,black,1,231,FALSE,NA,TRUE,TRUE,NA,12,NA,NA,NA,TRUE,30000
77109,both interview and exam,male,38,NA,mexican american,1,NA,FALSE,NA,FALSE,TRUE,25,NA,2,married,NA,FALSE,40000
77110,both interview and exam,male,3,NA,mexican american,1,47,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,17500
77111,both interview and exam,male,61,NA,white,1,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,3,married,NA,TRUE,17500
77112,both interview and exam,female,27,NA,mexican american,1,NA,FALSE,NA,FALSE,FALSE,12.5,NA,2,married,no,FALSE,30000
77113,both interview and exam,female,58,NA,asian,2,NA,FALSE,NA,FALSE,TRUE,25,NA,4,married,NA,TRUE,100000
77114,both interview and exam,female,73,NA,mexican american,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,60000
77115,both interview and exam,female,5,NA,white,2,67,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,100000
77116,both interview and exam,male,21,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,living_with_partner,NA,TRUE,30000
77117,both interview and exam,female,11,NA,other hispanic,2,143,NA,NA,TRUE,TRUE,NA,6,NA,NA,NA,TRUE,100000
77118,both interview and exam,female,1,21,white,2,21,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,100000
77119,both interview and exam,male,15,NA,other hispanic,1,188,NA,NA,TRUE,TRUE,NA,10,NA,NA,NA,TRUE,12500
77120,both interview and exam,female,56,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,never_married,NA,TRUE,40000
77121,both interview and exam,female,42,NA,white,1,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,5,divorced,no,TRUE,87500
77122,both interview and exam,female,14,NA,other hispanic,2,170,NA,NA,TRUE,TRUE,NA,8,NA,NA,NA,FALSE,40000
77123,both interview and exam,female,50,NA,other,1,NA,FALSE,NA,FALSE,TRUE,55,NA,4,divorced,NA,TRUE,50000
77124,both interview and exam,female,9,NA,other hispanic,2,111,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,TRUE,87500
77125,both interview and exam,male,6,NA,mexican american,1,81,NA,NA,TRUE,TRUE,NA,1,NA,NA,NA,FALSE,22500
77126,both interview and exam,female,70,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,30000
77127,both interview and exam,female,41,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,married,no,TRUE,2500
77128,both interview and exam,male,19,NA,white,1,236,FALSE,NA,TRUE,TRUE,NA,11,NA,NA,NA,TRUE,87500
